title,address,longitude,latitude,coord_type,,income,jobname,url
上海顶顶商务服务有限公司,闵行区吴中路1258号合川路口,121.387202,31.181285,3,,0.8-1万/月,PHP开发工程师,http://jobs.51job.com/all/co3529765.html
上海灏月传媒科技有限公司,上海市嘉定区曹安公路？2078弄华拓大厦？3？号楼,121.354009,31.265027,3,,1-1.5万/月,PHP软件工程师,http://jobs.51job.com/all/co3657890.html
上海妙防网络科技有限公司,松江区九亭镇沪松公路1648号歆翱创意园B栋2楼,121.315028,31.140642,3,,1-1.5万/月,PHP开发主管/经理,http://jobs.51job.com/all/co3949070.html
上海得词信息科技有限公司,上海市徐汇区桂林路406号华鑫中心1号楼2层,121.422168,31.179415,3,,0.8-1万/月,PHP开发工程师,http://jobs.51job.com/all/co4308246.html
上海千榕网络科技有限公司,上海市徐汇区广元西路315号联峰汇7楼F座,121.438828,31.201188,3,,1-1.5万/月,PHP开发工程师,http://jobs.51job.com/all/co4169748.html
上海万根网络技术有限公司,上海市闵行区田林路1036号科技绿洲三期16号楼102室,121.394008,31.169057,3,,6-8千/月,PHP研发工程师,http://jobs.51job.com/all/co1750311.html
阿富络希信息科技（济南）有限公司,高新区新宇路南首齐鲁软件园大厦地下一层106,117.138598,36.680854,3,,1-2.5万/月,PHP对日软件开发工程师,http://jobs.51job.com/all/co3426407.html
上海品亮餐饮管理有限公司,普陀区常德路1211号宝华大厦501室,121.444684,31.245807,3,,1.5-2万/月,PHP开发工程师,http://jobs.51job.com/all/co3944723.html
上海昌契网络科技有限公司,上海市浦东新区张江镇张衡路666弄1号,0.000000,0.000000,3,,1.8-2.2万/月,资深php开发工程师,http://jobs.51job.com/all/co4367149.html
上海惠比信息技术有限公司,天目西路128号嘉里大厦第一座1108室,121.505030,31.245991,3,,1-2万/月,php开发工程师,http://jobs.51job.com/all/co3398893.html
上海东方广播有限公司,上海市长宁区虹桥路1376号广播大厦,121.414099,31.202994,3,,,php服务器后端开发工程师（阿基米德）,http://jobs.51job.com/all/co2438104.html
上海群点电子商务有限公司,上海市闵行区吴中路1799号万象城D-701室,121.377223,31.177343,3,,1-2万/月,资深PHP软件开发工程师,http://jobs.51job.com/all/co3965132.html
上海奕见企业管理咨询有限公司,上海市浦东新区杨高南路康琳大厦513A室,121.526439,31.182366,3,,1-1.5万/月,PHP开发工程师,http://jobs.51job.com/all/co3684089.html
上海弓箭手企业管理咨询有限公司,徐汇区宜山路1388号民润大厦2号楼3楼,121.402798,31.177232,3,,0.8-1.5万/月,PHP开发工程师,http://jobs.51job.com/all/co4103538.html
华瀚（上海）数据科技股份有限公司,虹口区汶水东路351号1876创意园区B座206-209室,121.488586,31.296505,3,,1-1.5万/月,php软件工程师,http://jobs.51job.com/all/co3747868.html
七彩玫瑰（上海）实业有限公司,上海市普陀区大渡河路168弄F幢502室,121.401294,31.226053,3,,0.8-1万/月,PHP开发工程师,http://jobs.51job.com/all/co4082622.html
上海养贞网络科技有限公司,闵行区兴梅路485号713室（中环科技园）,121.398822,31.259169,3,,0.8-1.2万/月,PHP开发工程师,http://jobs.51job.com/all/co2793463.html
上海泛微商贸有限公司,徐汇区定安路55号徐汇万科中心B座6层,121.438944,31.165304,3,,1.5-2万/月,PHP高级开发工程师,http://jobs.51job.com/all/co3944488.html
上海派诺市场调查咨询有限公司,上海市长宁区天山路641号2号楼705室,0.000000,0.000000,3,,1-1.5万/月,资深PHP开发工程师,http://jobs.51job.com/all/co3592641.html
上海八荒信息技术有限公司,江苏省昆山市花桥镇中茵国际商务中心,121.132008,31.293992,3,,1.5-2万/月,高级PHP研发工程师,http://jobs.51job.com/all/co3327307.html
上海鲁德企业管理咨询有限公司,上海市浦东新区川沙新镇绣川路581号A座1205室,121.706016,31.189185,3,,0.8-1万/月,前端（PHP）,http://jobs.51job.com/all/co3636774.html
美豫投资（上海）有限公司,福山路388号宏嘉大厦8楼,121.537136,31.230857,3,,1.5-2万/月,PHP开发工程师,http://jobs.51job.com/all/co3954875.html
上海昱英网络科技有限公司,浦东新区商城路297号申金大厦34楼D座,121.516930,31.235011,3,,0.8-1万/月,PHP程序员,http://jobs.51job.com/all/co3971152.html
杉川智能控制系统（上海）有限公司,上海市徐汇区,121.443266,31.194616,3,,0.8-1.2万/月,app后台开发（java PHP）,http://jobs.51job.com/all/co4264652.html
中国天楹股份有限公司,江苏省南通市海安县黄海大道西268号,120.420560,32.511960,3,,1.5-2万/月,高级PHP开发工程师,http://jobs.51job.com/all/co2496741.html
甜瓜（上海）信息技术有限公司,上海浦东新区郭守敬路498号15号楼503,121.604990,31.216016,3,,1.5-2万/月,PHP开发工程师,http://jobs.51job.com/all/co3948618.html
上海新世界信息产业股份有限公司,上海市黄浦区北京东路668号科技京城东楼13层,121.484997,31.245148,3,,0.8-1万/月,PHP开发工程师,http://jobs.51job.com/all/co2286843.html
上海赢维思拓人力资源有限公司,上海市浦东新区东方路286号，IC+Park创意园（新新商务中心），301-302室,0.000000,0.000000,3,,3-5万/月,PHP高级开发工程师,http://jobs.51job.com/all/co3420043.html
上海雷珏信息科技股份有限公司,上海市徐汇区田州路159号13单元1楼,121.401877,31.167522,3,,1-1.5万/月,PHP开发工程师,http://jobs.51job.com/all/co3857989.html
上海威尔士健身有限公司,上海浦东新区陆家嘴世纪大道100号环球金融中心62楼威尔士健身,121.512519,31.240924,3,,1-1.5万/月,PHP高级开发工程师,http://jobs.51job.com/all/co213886.html
犁民（上海）电子商务有限公司,上海市闵行区东川路555号紫竹科学园5号楼4楼）,121.457261,31.029718,3,,1-1.5万/月,高级php程序员,http://jobs.51job.com/all/co3630855.html
塔达希时装（上海）有限公司,上海市 长宁区 愚园路905弄B座,121.438527,31.225801,3,,0.8-1万/月,PHP开发工程师,http://jobs.51job.com/all/co2287797.html
易视网,上海市闸北区江场西路299弄4号楼502室,121.448592,31.303540,3,,1-1.5万/月,PHP高级开发工程师,http://jobs.51job.com/all/co2657899.html
上海卓易科技股份有限公司,上海市徐汇区桂平路391号新漕河泾商务中心B座20/21L,121.410391,31.170030,3,,1.5-2万/月,PHP软件工程师,http://jobs.51job.com/all/co2283712.html
美视网（上海）电子商务有限公司,上海市静安区,121.462365,31.229770,3,,1.5-2万/月,php软件工程师,http://jobs.51job.com/all/co3949606.html
上海黑之白信息科技有限公司,上海市宝山区蕴川路6号智慧湾园区1号楼510,121.441488,31.351137,3,,0.8-1.6万/月,PHP工程师,http://jobs.51job.com/all/co4037289.html
title,address,longitude,latitude,coord_type,,income,jobname,url
上海魔贝投资咨询有限公司,武东路288号,121.497630,31.310241,3,,1.2-1.8万/月,PHP手游后端开发工程师,http://jobs.51job.com/all/co4380101.html
上海飞冠网络科技有限公司,上海市松江区荣乐东路2369弄绿地集团商务中心906室,121.253035,31.022329,3,,0.8-1万/月,PHP/ASP高级软件工程师/程序员/网站开发工程师/项目经理,http://jobs.51job.com/all/co2834595.html
美艾利尔（上海）诊断产品有限公司,上海市张江高科技园区金科路3728号4号楼,121.604314,31.207107,3,,1-1.5万/月,PHP数据工程师,http://jobs.51job.com/all/co2667060.html
上海虎侯科技有限公司,徐汇区漕溪路222号航天大厦南楼1406室,121.440800,31.177485,3,,1-1.5万/月,PHP软件开发工程师,http://jobs.51job.com/all/co4149701.html
上海云洞科技有限公司,宝山区漆桥东路111号,0.000000,0.000000,3,,1.5-3万/月,PHP中级开发工程师,http://jobs.51job.com/all/co3794723.html
上海歌晨信息技术有限公司,上海市浦东新区博霞路22号403室,121.609527,31.206765,3,,1.5-2.5万/月,高级PHP开发工程师,http://jobs.51job.com/all/co4058898.html
上海林兹实业有限公司,上海嘉定区嘉罗公路336号科创大厦723室,121.273097,31.408976,3,,1-2万/月,php laravel symfony2 开发工程师,http://jobs.51job.com/all/co4166039.html
上海瓴点文化传媒有限公司,徐汇区漕宝路440号(徐汇开业园区)6楼,121.416282,31.169302,3,,1.5-2万/月,PHP高级开发工程师,http://jobs.51job.com/all/co3936316.html
上海秉坤数码科技有限公司,黄浦区蒙自路169号智造局一期1号楼504,121.484486,31.212370,3,,1-1.8万/月,高级PHP开发工程师,http://jobs.51job.com/all/co3177192.html
上海隽益企业发展有限公司,上海市徐汇区乐山路,121.436941,31.200229,3,,1-1.5万/月,PHP开发工程师,http://jobs.51job.com/all/co3924383.html
定吧,上海市闵行区虹梅南路2588号绿亮科创园A栋109室,121.440796,31.103132,3,,1-1.5万/月,PHP工程师,http://jobs.51job.com/all/co2332798.html
倍省节能技术咨询（上海）有限公司,上海市长宁区江苏北路125号A幢401室,121.431032,31.233220,3,,1-1.5万/月,Dev - Drupal/PHP,http://jobs.51job.com/all/co2012362.html
上海绘房信息科技有限公司,上海市普陀区武宁路509号402室,121.420345,31.251006,3,,1-2万/月,Web前端开发工程师,http://jobs.51job.com/all/co4126456.html
上海久工实业有限公司,松江区九亭 盛富路738号,121.311460,31.108010,3,,6-8千/月,互联网软件开发工程师,http://jobs.51job.com/all/co2269116.html
安裘密信息科技（上海）有限公司,上海市浦东新区世博大道2095号意大利馆内PQ单元2层,121.482351,31.189735,3,,5-7千/月,系统管理员/网络管理员,http://jobs.51job.com/all/co4232114.html
威泊（上海）新能源科技有限公司,上海市武宁路501号15A层,121.422237,31.249972,3,,1-1.5万/月,高级软件工程师,http://jobs.51job.com/all/co4001390.html
上海添芃网络科技有限公司,,,,3,,1-2.5万/月,高级前端开发工程师,http://jobs.51job.com/all/co4512706.html
上海沃里互联网科技有限公司,徐汇区中山南二路107号,121.473790,31.198859,3,,2.7-4万/月,Web前端开发工程师,http://jobs.51job.com/all/co3879665.html
上海鹏翔数据科技有限公司,上中路495号A座603室,121.454978,31.147797,3,,1-1.5万/月,技术主管,http://jobs.51job.com/all/co4190490.html
上海云砺信息科技有限公司,上海宝山区沪太路2999弄（地铁7号线上大路站）,121.415700,31.321653,3,,2-2.5万/月,前端技术负责人,http://jobs.51job.com/all/co3955039.html
上海物景智能科技有限公司,上海西虹桥创研基地B座210室（青浦区徐泾镇高泾路599号）,121.300890,31.170959,3,,1-1.5万/月,高级软件工程师,http://jobs.51job.com/all/co4325133.html
信用飞/首付游,上海市徐汇区虹漕路88号越虹广场B座309室,121.416786,31.177090,3,,2-3万/月,风控系统技术专家（总监）,http://jobs.51job.com/all/co4081889.html
悦行信息科技（上海）有限公司,上海市浦东新区张江路368号开文大厦,121.618609,31.214968,3,,1-2万/月,前端开发工程师,http://jobs.51job.com/all/co2864809.html
上海瓴鑫投资有限公司,上海市浙桥路289号1号楼2楼,0.000000,0.000000,3,,6-8千/月,信息技术专员,http://jobs.51job.com/all/co4387364.html
上海悠安致医疗科技有限公司,上海市浦东新区祖冲之路2290号1208室,121.635174,31.216134,3,,1.5-2万/月,前端开发工程师,http://jobs.51job.com/all/co4440942.html
上海盛付通电子支付服务有限公司,浦东新区张衡路666弄1号（A栋）9楼,121.602100,31.193912,3,,0.9-1.8万/月,运维开发工程师,http://jobs.51job.com/all/co3067087.html
上海青米信息科技有限公司,武宁路423号5号楼二楼,121.423073,31.249618,3,,1.5-2万/月,Inhouse IT Specialist,http://jobs.51job.com/all/co4120092.html
乐卓通讯科技（江苏）有限公司,上海市浦东新区金桥经济技术开发区金港路299号1103室（禹州广场）,121.618445,31.261267,3,,0.6-1.5万/月,Web前端开发工程师,http://jobs.51job.com/all/co4443093.html
上海骏数信息技术有限公司,上海徐汇区康健路135号康健大楼A座6A,121.431993,31.172001,3,,1.5-2万/月,Java高级开发工程师,http://jobs.51job.com/all/co3826546.html
威勃庞尔（上海）信息科技有限公司,上海市闸北区,0.000000,0.000000,3,,0.8-1.5万/月,前端开发工程师,http://jobs.51job.com/all/co2070432.html
上海开皇实业有限公司,长宁区剑河路888号B22,0.000000,0.000000,3,,0.7-1.4万/月,java网站开发工程师,http://jobs.51job.com/all/co4507459.html
上海道枢信息技术有限公司,上海市青浦区高光路215弄99号,0.000000,0.000000,3,,1-2万/月,web后端开发工程师,http://jobs.51job.com/all/co4307486.html
大连万达（上海）金融集团有限公司,杨高南路729号1#37F,0.000000,0.000000,3,,1.5-2万/月,高级测试工程师,http://jobs.51job.com/all/co4177919.html
上海初瞳信息技术有限公司,上海市金海路3288号,121.675534,31.273315,3,,1-1.5万/月,运维工程师,http://jobs.51job.com/all/co3925421.html
海牙湾国际有限公司,上海市杨浦区政立路415号中航天盛广场A座9楼,121.516831,31.313994,3,,1.5-1.7万/月,资深软件工程师,http://jobs.51job.com/all/co1484425.html
美国MedChemexpress生物科技公司,上海市浦东新区张江高科技园区蔡伦路720弄2号楼303室,121.612846,31.200662,3,,0.6-1.2万/月,网站推广优化（SEO）主管,http://jobs.51job.com/all/co3633920.html
上海同界商务咨询有限公司,上海市虹桥路808号加华广场A9座3F,121.430711,31.201032,3,,1-1.5万/月,前端开发工程师（小程序）,http://jobs.51job.com/all/co3356948.html
晋中银行股份有限公司,榆次迎宾西街65号,112.723701,37.703915,3,,,应用运维岗,http://jobs.51job.com/all/co3891444.html
上海NTT通信工程有限公司,黄浦区黄河路21号鸿祥大厦9楼,121.477624,31.239526,3,,5-9千/月,500强日企_服务器运维工程师,http://jobs.51job.com/all/co205522.html
上海兆芯集成电路有限公司,上海市浦东新区金科路2860号,121.605800,31.212152,3,,2.5-3万/月,高级软件工程师,http://jobs.51job.com/all/co3308692.html
上海卖科电子商务有限公司,肇嘉浜路1000号,0.000000,0.000000,3,,1-1.5万/月,java软件工程师,http://jobs.51job.com/all/co4176275.html
上海联泰科技股份有限公司,上海市松江区漕河泾开发区松江高科技园莘砖公路518号40幢102,121.325610,31.099073,3,,1-1.5万/月,C++服务器开发工程师,http://jobs.51job.com/all/co211882.html
上海丰沃实业有限公司,上海市延安西路1088号长峰中心18楼,121.437507,31.217798,3,,1-1.5万/月,IT 技术开发工程师,http://jobs.51job.com/all/co2100593.html
苏州大禹网络科技有限公司,苏州工业园独墅湖高教区林泉街399号东南大学研究院南工院510室,120.753286,31.276227,3,,1-2万/月,游戏服务端开发工程师（主管方向）,http://jobs.51job.com/all/co3455302.html
上海车鱼网络科技有限公司,上海市徐汇区虹梅路2071号远中产业园四期2号楼4楼5楼,121.398736,31.178541,3,,1-1.5万/月,测试工程师,http://jobs.51job.com/all/co4148438.html
优赛思管理系统应用咨询（北京）有...,上海陆家嘴,121.524315,31.248945,3,,15-20万/年,Development Lead,http://jobs.51job.com/all/co2367150.html
上海相孚信息科技有限公司,上海市杨浦区隆昌路619号1号楼C202,121.548129,31.282660,3,,1-1.5万/月,安全分析师,http://jobs.51job.com/all/co3826767.html
